Planet number, mass of planet, radii planet, period, first transit, a, dur, noise file
A1.23, 0.17829062667140416, 0.622250612809302, 22.631303424834805, 8.925148898623354, 33.66618514657101, 0.4269833635692125,1, 
A1.24, 0.1820170183027232, 0.6234265150043845, 27.620179342013422, 18.449741417490667, 38.44783240045982, 0.45623457756989255,3, 
A1.25, 0.17600029806801423, 0.6243986503397249, 54.84622803744711, 44.58530184055143, 60.74148028619923, 0.5732923367324771,9, 
A1.26, 0.17815999739572452, 0.6251616216760848, 11.233445369850505, 7.598785888503095, 21.10552603059965, 0.3383766242742618,9, 
A1.27, 0.17924744931184464, 0.6262236512492747, 45.18809088780256, 18.571473855463946, 53.383067470391765, 0.5374704399788507,2, 
A1.28, 0.1828588952108653, 0.6274564396518622, 33.20496100886348, 7.9986453797432375, 43.469987397735174, 0.4850611669272609,10, 
A1.29, 0.18916405681402199, 0.6282029928651345, 31.673733811285164, 21.249310392697385, 42.12310490574786, 0.4774966813418376,8, 
A1.30, 0.1893264765974327, 0.629251420847779, 62.65315796158909, 10.395613547192502, 66.37677961510248, 0.5992653332381179,2, 
A1.31, 0.18438605513282763, 0.6304379409352586, 1.7777766501134384, 1.6919305155401836, 6.175028936187718, 0.18608810776742388,2, 
A1.32, 0.19199180951938638, 0.6313854976099678, 52.318357253390296, 26.563026128774034, 58.86045314526322, 0.564334202858828,6, 
A1.33, 0.18891465856142817, 0.6321964868338393, 54.131474177507684, 4.800124801641508, 60.212607801268966, 0.5707724225913354,6, 
A1.34, 0.18485174942978236, 0.6334210711617694, 11.61731983830186, 7.79548169360958, 21.583647000425035, 0.34215245200695704,6, 
A1.35, 0.19582281842531898, 0.634436758499267, 3.8523290868784614, 3.6929957216764318, 10.340378993880437, 0.23797601535585822,9, 
A1.36, 0.19277001377966857, 0.6352815613260329, 35.171137352719505, 32.31738607237295, 45.16948551553969, 0.49442159906985234,1, 
A1.37, 0.19407684038937487, 0.6364646359627343, 10.858166467363118, 1.7484323528309926, 20.632817326065066, 0.3345715902593085,9, 
A1.38, 0.18997898942005095, 0.637338993875722, 34.5750416480271, 15.805095347968948, 44.65766473293761, 0.4916114849967244,7, 
A1.39, 0.1997131154684178, 0.6383935988824252, 61.25766261531995, 53.514789371526405, 65.38746284614466, 0.5947604171086754,5, 
A1.40, 0.19697822691744066, 0.6392748653017373, 52.586530885206614, 5.549430367728432, 59.06142008556053, 0.5652755561644235,8, 
A1.41, 0.19131110744924457, 0.6404734788450306, 49.447510161598444, 29.029809897257252, 56.687045253009735, 0.5538024201209519,3, 
A1.42, 0.19362627517453557, 0.6412303029148945, 43.55209843312469, 10.891815499259367, 52.08670992682361, 0.5308739654504752,8, 
A1.43, 0.19374308055324754, 0.6424730583251993, 32.40918898939501, 14.144759477400855, 42.7726651175757, 0.4811272376807263,7, 
A1.44, 0.20243506591101215, 0.6432901565458167, 74.36208117729345, 59.29422679013442, 74.40838817285167, 0.6344255272603926,4, 
A1.45, 0.19950021706937637, 0.644490787075872, 29.29865400584876, 4.389500827926035, 39.9901148300875, 0.46523435424403103,4, 
A1.46, 0.20325707201007673, 0.6456497886006779, 38.306446005016106, 5.860980626168993, 47.815508717715446, 0.508655040949136,10, 
A1.47, 0.20340485782630427, 0.6466047496968319, 13.670866774494547, 0.9610235983500574, 24.057559809584045, 0.36110660285832435,7, 
A1.48, 0.20938822974906668, 0.6474394055547962, 5.494546385779891, 4.202429430487649, 13.102136072450001, 0.26722156324578394,6, 
A1.49, 0.2033845170822735, 0.6484036589489782, 27.609407942389993, 22.468062976098906, 38.43783657268268, 0.45612299130266415,3, 
A1.50, 0.21223380226746796, 0.6494870448709157, 63.54260167396337, 35.12334057039466, 67.00350769235529, 0.6020301385913274,1, 
A1.51, 0.20864244844100904, 0.6506614599470447, 0.6053629191500237, 0.5063029235324072, 3.0111432666397606, 0.13946706715387489,4, 
A1.52, 0.21253509917645502, 0.6515427765605613, 47.32280110063216, 45.03851222074453, 55.05133303049255, 0.5457329358999017,6, 
A1.53, 0.20885585068013032, 0.6526807097262168, 55.079053731461336, 40.38920702394062, 60.913261837245706, 0.5740272265022881,4, 
A1.54, 0.2117985666131312, 0.6534517622402776, 40.69629131832934, 34.18624586312388, 49.78411212516381, 0.5189900116501504,5, 
A1.55, 0.21465869562027043, 0.6547377924471155, 34.00094599774179, 4.457920587505265, 44.1619469802361, 0.4888398971875597,9, 
A1.56, 0.2158579410093366, 0.655628745305375, 33.4631313590313, 5.878803253815417, 43.69501885151889, 0.4862503198556092,6, 
A1.57, 0.21327878997832433, 0.6563846997250643, 53.918213395197014, 8.224979553796858, 60.054359567070286, 0.5699590798354585,4, 
A1.58, 0.2152749578269803, 0.657524171129777, 70.65109092051355, 28.787523200178615, 71.91179456539646, 0.6236558967342202,4, 
A1.59, 0.21182298388550871, 0.6584699395004563, 4.384479054432575, 0.5901117504800902, 11.271962716284003, 0.24818678437400474,2, 
A1.60, 0.22441209310183777, 0.6596720610155531, 65.39577975854058, 34.86756458742455, 68.2999990490449, 0.6077949287728353,5, 
A1.61, 0.22569206930484584, 0.660555762557248, 12.660996067734064, 10.061998648326005, 22.857714245558235, 0.3520075635543435,2, 
A1.62, 0.2247782572885828, 0.6616640322630732, 47.37137059129448, 33.634794134295525, 55.08899501572815, 0.5458940186808326,7, 
A1.63, 0.22446111575773986, 0.6624652137095396, 36.704900769054255, 19.48639454185207, 46.47330784614095, 0.5014349120191103,1, 
A1.64, 0.22697966855178012, 0.6636725377461037, 62.59065754966054, 40.22992110062429, 66.33263146860381, 0.5989713768558965,7, 
A1.65, 0.22473780814535074, 0.6648164630972526, 53.82215385050472, 26.738717316672307, 59.98301134388999, 0.569598579592285,9, 
A1.66, 0.22393957296560377, 0.6655977776233523, 24.803033140787583, 15.054392818370944, 35.78689986526005, 0.4401089332623157,8, 
A1.67, 0.22303146161499443, 0.6666594995200116, 2.4769913632846725, 0.038060285999653075, 7.70318882283643, 0.20643321584424298,6, 
A1.68, 0.23461224761876642, 0.6675572980691322, 71.49407065528037, 70.38102538945519, 72.48267907263035, 0.6260963682892557,8, 
A1.69, 0.2273498971733318, 0.6685975426495429, 17.472660663824, 17.112494648835302, 28.333066369023314, 0.3917176240094965,9, 
A1.70, 0.22937427749472988, 0.6698387355871472, 13.412958827707392, 3.660666907925682, 23.754028822181773, 0.35879358501884223,1, 
A1.71, 0.2289868723473634, 0.6707384980414197, 28.845172164161355, 14.837917850722146, 39.57640195047135, 0.4627697667029994,7, 
A1.72, 0.23517550664292838, 0.6718756265457992, 12.902632135362804, 2.505547380968027, 23.14762461858568, 0.3542031205255222,1, 
A1.73, 0.2386748812642659, 0.6728865217612865, 34.29663830157533, 17.591617558076354, 44.41761727638227, 0.49021007240886216,7, 
A1.74, 0.24050174402454705, 0.6737896578210171, 13.990101705904124, 11.263168230096726, 24.43063774674119, 0.3638375587086061,9, 
A1.75, 0.24165084934493422, 0.674674589073365, 36.620432725432174, 4.121977663661256, 46.401982718545284, 0.5010223214691694,7, 
A1.76, 0.23834873563997133, 0.6758479215632996, 20.236655126069962, 18.501576712286948, 31.247363218052797, 0.411296073009592,7, 
A1.77, 0.24677471774857412, 0.6766642354584759, 56.286460724692795, 4.573581095360207, 61.8002435304935, 0.5781247535789328,9, 
A1.78, 0.24189006352910664, 0.6779498434897757, 8.715152156615064, 1.568287049186853, 17.819856649888727, 0.3110362097340752,3, 
A1.79, 0.24036359049161188, 0.6786295524402924, 40.834471998317625, 30.123858798907964, 49.89674159305086, 0.51951598986122,6, 
A1.80, 0.23719000212073438, 0.6799887327714178, 71.56469113658997, 56.94011055911067, 72.53040274509893, 0.6262665751259516,2, 
A1.81, 0.24505864274276473, 0.680924146117477, 9.086986128972201, 8.998667312183326, 18.323178046390602, 0.3153579257155769,2, 
A1.82, 0.24402579192492563, 0.6817574074291533, 57.03683010248098, 55.22761348688031, 62.34828019726167, 0.5806671132720886,1, 
A1.83, 0.2467351766385356, 0.6828606875941439, 19.796657178072717, 11.117989921549995, 30.792773009661463, 0.40828841151644896,6, 
A1.84, 0.24316874436382666, 0.6838147890649783, 10.909181247439589, 7.198727394702481, 20.697393771901833, 0.3350183636269392,2, 
A1.85, 0.24695078074085164, 0.6849182873986787, 24.441540914696137, 10.721263040045764, 35.4383326749937, 0.4379259112212357,4, 
A1.86, 0.2574165064327771, 0.6857048580915007, 65.79518807052595, 6.830736201960229, 68.57781632462591, 0.6089562416044044,7, 
A1.87, 0.2581657980649017, 0.6870665332937459, 48.776908820623035, 23.863609387449557, 56.17336146730461, 0.5511715272295109,5, 
A1.88, 0.24760239085755117, 0.6877229157014211, 72.08074251918006, 65.3402344492561, 72.87866253015991, 0.6277452353955714,2, 
A1.89, 0.2586399487656481, 0.6888117314675576, 52.87153763109248, 11.10538298517651, 59.27463086849272, 0.5661652557594927,2, 
A1.90, 0.25409074525495556, 0.6900559765719191, 40.387810949185514, 5.300540402455734, 49.53221758056386, 0.5175896775581655,1, 
A1.91, 0.26373305351708104, 0.6908727886293442, 73.4273661715207, 9.971015681538365, 73.78354768945586, 0.6316192795832495,1, 
A1.92, 0.2558815110233667, 0.6918189493386299, 0.41244502508595016, 0.21052829220121433, 2.331479543542337, 0.13466687681159,9, 
A1.93, 0.2584066728594565, 0.6927320165327607, 56.867489587631766, 6.745717117348418, 62.224813254111176, 0.5800630161142285,3, 
A1.94, 0.2652146677657475, 0.6938190469715818, 69.76487584099554, 60.15140819834232, 71.30918137292956, 0.6209350710714777,10, 
A1.95, 0.26816415177072195, 0.6950091435957352, 55.48651573861257, 48.85482546570965, 61.21331102993861, 0.5753263142412955,2, 
A1.96, 0.26316840684461407, 0.6960542359001695, 7.808637248615219, 7.6608451062798535, 16.56168034725925, 0.2999294257979147,7, 
A1.97, 0.2662281200298247, 0.6971504938879336, 35.375658584857334, 24.892047216050152, 45.34442753031486, 0.495235994218543,1, 
A1.98, 0.2717006071879895, 0.6981059830805915, 11.32324602488642, 7.659090953381017, 21.217857687200066, 0.3391565212434302,5, 
A1.99, 0.2622743405790628, 0.699179405629401, 36.04078585742395, 28.549677721662494, 45.9110332737727, 0.4983119354578522,3, 
A1.100, 0.26545482285429045, 0.6998525561164501, 2.9250193392457993, 1.885476241234494, 8.606106741718522, 0.21765621696253556,3, 
A2.1, 0.2746573202332834, 0.7000667171463252, 65.91649602349008, 3.74658040888453, 68.66208385698305, 0.6092898315899209,10, 
A2.2, 0.2744873510468183, 0.7012074308882547, 50.22513170135579, 23.29167621195741, 57.27981771268708, 0.5565326625549462,9, 
A2.3, 0.2692608734382948, 0.7021860583464546, 34.827556244629925, 7.661984480122196, 44.87483901714342, 0.49265691810829243,6, 
A2.4, 0.27667457405076595, 0.7031795180433892, 68.95321461112135, 42.15571115503879, 70.75501878035433, 0.6184922954693317,5, 
A2.5, 0.28454863420431853, 0.7040591312001893, 4.823218605234911, 4.142695796185142, 12.011913778300059, 0.25598628619761643,7, 
A2.6, 0.27953579757985, 0.7052316143014369, 6.958826683414726, 6.6104860650278345, 15.337159001578808, 0.28873345652585514,7, 
A2.7, 0.27391935943498424, 0.7059324698626268, 9.854148851786462, 5.647665635781311, 19.340468179366848, 0.3238905236509271,1, 
A2.8, 0.2764716440216913, 0.7070636904181192, 11.783176335495968, 0.1024718384061732, 21.78859149446423, 0.34364720204884985,2, 
A2.9, 0.2881039478659621, 0.7079239009584201, 26.420260910078163, 19.072609345433147, 37.326073912596954, 0.4493673929827497,1, 
A2.10, 0.2819776365637778, 0.7091376675970176, 59.12748164293863, 20.756588990604243, 63.86268330568903, 0.5875981728824438,2, 
A2.11, 0.27790323663862454, 0.7101810584524366, 46.127243872061015, 0.9874050795075261, 54.12018135445409, 0.5409561961617219,1, 
A2.12, 0.27928776393408483, 0.7112404699391263, 33.92944922708432, 23.773664150031237, 44.100019316665694, 0.48837060115668035,3, 
A2.13, 0.28593141689063667, 0.712227106812581, 20.966607588447044, 12.954950618980858, 31.994330054483846, 0.416100317915208,2, 
A2.14, 0.2931312895864954, 0.7130862274289784, 49.409470018336265, 7.757378176659388, 56.657974269133284, 0.5534757305656322,2, 
A2.15, 0.2984558598713888, 0.7142088891875802, 6.852636048258762, 1.1687460558989096, 15.180731271650675, 0.2872622935304418,7, 
A2.16, 0.2973748440204442, 0.7151035396827884, 32.10870316803421, 20.58713103094687, 42.50787790793483, 0.47947770176240295,8, 
A2.17, 0.2886196793576012, 0.716190953916513, 8.895803784461576, 8.510060004818602, 18.065266550318796, 0.31309759269340093,8, 
A2.18, 0.29770025128691097, 0.7171147472283398, 8.108472994752741, 4.9971927470376905, 16.982969548501572, 0.30365436518489036,9, 
A2.19, 0.298967716460718, 0.718185112048106, 63.74153533366547, 54.706847137510074, 67.14328649513541, 0.6024671309865115,8, 
A2.20, 0.3056099367566819, 0.7193376780072491, 74.38835191147116, 54.29253930823485, 74.42591955551607, 0.6342784826494215,9, 
A2.21, 0.3085543817047184, 0.7201996667050694, 25.70889356510345, 1.7405968534020377, 36.65302671277748, 0.44528027938061693,3, 
A2.22, 0.3085417312892082, 0.7211303707959534, 44.80499952136913, 33.45789175971063, 53.08093577478155, 0.5357149609299978,3, 
A2.23, 0.3011727166814508, 0.7220771507028123, 28.26758766633262, 3.192795511297608, 39.04631747822332, 0.45955695498899035,2, 
A2.24, 0.2993744691994866, 0.7233875915635284, 6.228389375403162, 2.5756307891446393, 14.244200735957184, 0.2783586561808578,6, 
A2.25, 0.310372325987515, 0.7242983709019742, 59.97410817252583, 40.22806163012748, 64.47085835834152, 0.590346483953201,1, 
A2.26, 0.3075839359325866, 0.7250609034990082, 11.421590120606353, 2.0934443578034503, 21.34053482771786, 0.3400875431781306,3, 
A2.27, 0.30871346583583614, 0.7262872893680538, 5.784839373721709, 4.975468408026334, 13.55964924657361, 0.2716771281138803,1, 
A2.28, 0.3142733265701472, 0.7271899481161214, 53.8145240843333, 18.845155082062192, 59.977347836419405, 0.5694084063843803,10, 
A2.29, 0.3204227461459037, 0.7283727011607302, 2.069894248682061, 0.8631611836880052, 6.834179209243471, 0.19500708932865965,10, 
A2.30, 0.30876942422056564, 0.7294226913401661, 23.007424812038966, 19.130805402342265, 34.0381744864467, 0.42911874356682894,6, 
A2.31, 0.3232251066833834, 0.7302548903501807, 33.958102158457194, 25.656332657188855, 44.12484565145069, 0.4884651280498546,10, 
A2.32, 0.31911675627365477, 0.7314449955895107, 58.82423761237578, 27.53834801014414, 63.64414579399824, 0.586532426237089,6, 
A2.33, 0.3217054100308522, 0.7321415006163772, 43.41453936646631, 16.975195281287665, 51.97698171212121, 0.5300934234335635,4, 
A2.34, 0.3255451757664794, 0.7335311352547965, 51.292443206375886, 47.978066286295196, 58.08845837043859, 0.5603608625620761,3, 
A2.35, 0.3181219383272422, 0.7343870157038852, 70.61756542428256, 33.30850297183768, 71.88905101372711, 0.6233370457668698,1, 
A2.36, 0.3217296117094937, 0.7355311785666253, 1.4929401871516312, 1.2941300608468962, 5.496453151309296, 0.17635569160373077,7, 
A2.37, 0.32811526751911796, 0.7363106555035981, 70.35072033008755, 26.938392204935916, 71.70783768305093, 0.6225458071200798,9, 
A2.38, 0.31907796917020437, 0.7373826210962429, 33.99905011416923, 5.767492761909538, 44.160309941196914, 0.4886451078081715,2, 
A2.39, 0.33480110793567763, 0.7383858552290123, 65.16827257416449, 28.503764488751735, 68.14150741854775, 0.6068700882185812,8, 
A2.40, 0.3290702135122579, 0.739349522012267, 60.70011699357246, 15.904561268936865, 64.9901112202757, 0.5926765447998352,7, 
A2.41, 0.3273956754096808, 0.7403068995254763, 46.78464002350437, 1.6394686866840302, 54.633176925392746, 0.5434363723617768,8, 
A2.42, 0.33516960795865147, 0.7413183804244261, 36.911655969635085, 35.12375594621564, 46.64766938451642, 0.5021914062871394,8, 
A2.43, 0.3401094405115647, 0.7423796082113615, 37.317350252100404, 35.35003585498091, 46.9888481017384, 0.5040198770994406,9, 
A2.44, 0.34287434216238477, 0.743336458887344, 53.59566748622379, 18.060228532782027, 59.81462579940462, 0.5685938124199106,5, 
A2.45, 0.3472928319710003, 0.7443161576866087, 26.52986501371541, 11.602753778537227, 37.429236035565374, 0.44991142879894136,4, 
A2.46, 0.34359413392605986, 0.7454764880205972, 56.56228320676297, 21.465363451929733, 62.001979579360004, 0.5788837581246138,8, 
A2.47, 0.3466010087573759, 0.7466398727200768, 66.95652201669904, 20.02634364149144, 69.38243329333123, 0.6123446791028994,2, 
A2.48, 0.3433642419247749, 0.747385775701204, 31.30244740139487, 2.292206005362422, 41.79328071063843, 0.47536581164623015,1, 
A2.49, 0.33712895316322666, 0.7484172860819431, 6.276349349692589, 0.7250836464844438, 14.317230082178732, 0.27902959162956137,2, 
A2.50, 0.33966110102139613, 0.749323806325481, 46.37439801643434, 38.36379410427367, 54.313333190217755, 0.5418222480361417,5, 
A2.51, 0.34053296109221487, 0.7506280572375879, 36.944626513410356, 1.9572493877430566, 46.675443520426164, 0.5023192013243832,1, 
A2.52, 0.3410011757389824, 0.7514352685387269, 17.256640095636318, 3.3402125919728824, 28.099058015661566, 0.38995330196136785,4, 
A2.53, 0.3403089339892488, 0.7525128947708335, 69.46395759342924, 4.545336331247938, 71.10398613593935, 0.6198742301021456,1, 
A2.54, 0.3477658502414456, 0.7535374316541928, 46.86549625862571, 31.75378655020967, 54.69610697839072, 0.5437159034109565,10, 
A2.55, 0.34472275440191247, 0.7546351477039605, 53.27931890577179, 22.18517888873927, 59.579023087654406, 0.5674442576619273,7, 
A2.56, 0.3614831338821506, 0.7553752854545147, 38.82096812533868, 6.908320624770944, 48.24272710661006, 0.5106619961895613,8, 
A2.57, 0.3479383939611094, 0.7567001674869328, 64.47640766868328, 50.9600179915768, 67.65836386624814, 0.6046651439834196,8, 
A2.58, 0.36432989578928177, 0.7577122694981131, 70.66924419576215, 41.63587622600602, 71.92412290338352, 0.6234221250126502,10, 
A2.59, 0.37146598207381587, 0.7587751334180809, 52.4856267553861, 20.788410001789416, 58.98585401602777, 0.5646038161644102,2, 
A2.60, 0.3675628373959886, 0.7596751073691097, 58.97669718665647, 18.793830330488735, 63.754069253375725, 0.5869621899429073,9, 
A2.61, 0.3663758785769127, 0.760615855334529, 37.26676545550265, 26.6360535613806, 46.94637653383351, 0.5037500606837044,6, 
A2.62, 0.3604935900394562, 0.7617676112900456, 65.86732789160754, 3.7586782615648766, 68.62794143435428, 0.60896563900665,1, 
A2.63, 0.36923738053053073, 0.7627993155944149, 56.93830515226018, 33.50918988265303, 62.276467377642774, 0.580116632817772,2, 
A2.64, 0.364131557043548, 0.7635809429514296, 46.92857643755747, 39.40628595371848, 54.74517690537664, 0.5439344002780964,6, 
A2.65, 0.3740926078714934, 0.7644593547641843, 68.17229927761667, 56.56691110579374, 70.21979796677296, 0.6159762537101275,9, 
A2.66, 0.3721587576090684, 0.7657538682280008, 25.510777137624714, 10.408826024001781, 36.46448402790471, 0.44404273785723125,2, 
A2.67, 0.3684394652084231, 0.7665653287747776, 26.965982329521896, 5.304644858790643, 37.83831389110015, 0.45231246460941427,4, 
A2.68, 0.38045415592346715, 0.7676038467500127, 41.54916262781499, 32.69020152733111, 50.477263281848245, 0.522312449728661,10, 
A2.69, 0.3835444208143881, 0.7688353913326987, 7.245829165568107, 5.021330267479478, 15.756013543211024, 0.2925197689479415,8, 
A2.70, 0.38500562900399665, 0.769670129044351, 36.883293538545566, 14.153944745236664, 46.62377301159171, 0.5019974406286287,1, 
A2.71, 0.38829772531428974, 0.77054784972951, 19.198500598519658, 11.000027993936158, 30.16934131000783, 0.4039828941631695,7, 
A2.72, 0.3838196376505853, 0.7717201979719271, 51.975589378802816, 27.19987285231672, 58.60309689889914, 0.5627368952862389,10, 
A2.73, 0.3846118507646892, 0.7725554316925302, 65.05937118761807, 12.719864903237893, 68.06557638697139, 0.6064367745479051,2, 
A2.74, 0.3840974006985849, 0.7735520604010562, 57.15637114672854, 34.07128034877744, 62.43537393777345, 0.5808270571777358,5, 
A2.75, 0.3790366078816295, 0.7745599323309919, 5.547009545045564, 1.456979959554643, 13.185407568168408, 0.26789836580356413,2, 
A2.76, 0.3833735733749222, 0.7758616794639602, 6.400110602992043, 1.3497999382541332, 14.50482871147376, 0.2807924023370762,5, 
A2.77, 0.4032955909890525, 0.7769380726593385, 57.348898956287236, 21.005619119712783, 62.57550308748343, 0.5814689830725709,5, 
A2.78, 0.39101206330449034, 0.7776622692429452, 20.63610177602434, 2.5827973909562854, 31.657216702845503, 0.41378345994689875,4, 
A2.79, 0.40406658639342974, 0.7788067915414277, 16.73257117705206, 4.3667130269198475, 27.527244991710724, 0.38593012686484607,9, 
A2.80, 0.40314800599945916, 0.7796153886148091, 54.01156881665191, 26.710469903163407, 60.12367080881982, 0.5699646123150937,3, 
A2.81, 0.4092167052678572, 0.7808811581425917, 5.02832151662603, 0.30552801136409147, 12.350076726907664, 0.25940649640484975,3, 
A2.82, 0.40666784900899894, 0.7817281007436961, 46.873293696181626, 10.902045742743475, 54.70217689310973, 0.5436755360099319,6, 
A2.83, 0.40045196935142435, 0.7829862317175781, 72.07647145481631, 61.70504331125734, 72.87579475393285, 0.6274579987532861,9, 
A2.84, 0.4091861833010424, 0.7837649859020149, 53.659478436285845, 28.322187625263574, 59.86209718018829, 0.5687134777818135,5, 
A2.85, 0.4085524577607731, 0.784724497292818, 9.89078249855965, 5.7433580456190425, 19.38837437859109, 0.32417069915298985,8, 
A2.86, 0.4211275750002801, 0.7859288775985228, 67.21915050359775, 24.86807952674305, 69.5637492941041, 0.6130330522993215,6, 
A2.87, 0.4120416624065883, 0.7866923507730657, 41.826627514278584, 10.9698378642473, 50.70173994098069, 0.5234253792691671,3, 
A2.88, 0.40659382177677805, 0.7877931632022092, 18.43349686752223, 2.4164503602621195, 29.362483210245866, 0.3985287226708475,5, 
A2.89, 0.4072315350346915, 0.7889975175165057, 48.41653646008758, 23.257620067754548, 55.89634889037371, 0.5495543221722392,1, 
A2.90, 0.4229730374452945, 0.7900855250435802, 55.81787344328771, 9.548189708224612, 61.456783514603536, 0.5762165531708429,2, 
A2.91, 0.43022648966985355, 0.7910001649713057, 33.57875271164948, 22.18163621028926, 43.79561999606243, 0.4865059601118183,4, 
A2.92, 0.42708429532824727, 0.7918042470898495, 19.075887092897993, 11.964431024467926, 30.04075196706021, 0.40308410354899626,2, 
A2.93, 0.41460022180810147, 0.7928804565413574, 31.04235317713469, 8.038543391237694, 41.56145301897163, 0.4739483466298184,6, 
A2.94, 0.4152105417864759, 0.7940100162040404, 38.57538862532202, 7.227006729565404, 48.03906052747137, 0.5094936046337714,8, 
A2.95, 0.4149423923665642, 0.7948260119240521, 17.307389537889367, 9.01959715351784, 28.15412348248878, 0.3902559322591445,1, 
A2.96, 0.4182188359105108, 0.7958552952472776, 64.38778403751253, 60.79978755894444, 67.59635622944192, 0.6042793289855868,3, 
A2.97, 0.4326985724229585, 0.7970566339801476, 23.362666553186376, 0.3448084414742921, 34.387656519395115, 0.4311768283574829,9, 
A2.98, 0.4447541009657599, 0.7980283748251447, 36.6698908194632, 6.274420031947247, 46.44376187064756, 0.5009632288180895,10, 
A2.99, 0.4311872297939946, 0.7990948955229367, 54.822390151277375, 49.423153943523566, 60.723894421815544, 0.5727491874655256,1, 
A2.100, 0.4244461085768332, 0.800003635346048, 48.10507811472248, 29.2373795271068, 55.6563753195484, 0.5483466262481294,3, 
A3.1, 0.44049128328544057, 0.7999277672242724, 29.327132093837275, 21.248135584512728, 40.01603369458462, 0.46505219810679005,4, 
A3.2, 0.43831392666874075, 0.8010417811030935, 44.85301844306115, 17.93803123694021, 53.118861570673445, 0.5357091929074167,7, 
A3.3, 0.4450445756451688, 0.8019471072059403, 37.87354043681379, 30.002740939913615, 47.454592518397305, 0.5063698382595136,2, 
A3.4, 0.4455516775286966, 0.8030109901952296, 49.32509015843434, 28.811984701835186, 56.5934587843381, 0.5529320528352055,10, 
A3.5, 0.4453899591573022, 0.8039838733228768, 33.41773146635762, 4.239325129116032, 43.655498847839006, 0.4856991314276314,9, 
A3.6, 0.44699120512238705, 0.8048993127397417, 30.74692699492135, 4.522651666451411, 41.29734423704643, 0.4724162460356437,1, 
A3.7, 0.4608384659360428, 0.8060047120449749, 10.002268620120441, 5.20786974448229, 19.53379659951305, 0.3253436271175927,8, 
A3.8, 0.45154028624433185, 0.8069101817445493, 71.29692445130061, 53.929092862809995, 72.34938525965782, 0.6251200492004568,6, 
A3.9, 0.44760756546280167, 0.8081374506943091, 36.60870843508781, 9.9944607759411, 46.392087804288586, 0.5006615272158568,10, 
A3.10, 0.45524764912566756, 0.8090692930729706, 15.19950201294823, 0.07484931513336945, 25.819067668855936, 0.3737568029611698,2, 
A3.11, 0.46641228553289765, 0.8099090733999325, 53.415902006995566, 15.685119139773537, 59.68080862072341, 0.5677840108056735,8, 
