Planet number, mass of planet, radii planet, period, first transit, a, dur, noise file
A1.27, 0.1798159624334973, 0.626301281190226, 43.01371389200617, 1.4388991047367783, 56.9500011978441, 1.202245356598774,3, 
A1.28, 0.17900254149629705, 0.6273015364488999, 7.476692489738143, 2.860818511914732, 17.737624433262887, 0.6792782909345659,8, 
A1.29, 0.18199289292289422, 0.6283782000661565, 72.57876910760692, 67.83347252182529, 80.7164728671186, 1.4303586126928398,3, 
A1.30, 0.18517441910246218, 0.6293658085940885, 48.447240049723966, 2.227909074406559, 61.650292106845235, 1.250631279124527,3, 
A1.31, 0.18850808018386758, 0.6303662141657987, 61.23546440437473, 38.85134580619302, 72.07054223602671, 1.3517981616326666,8, 
A1.32, 0.184288535132307, 0.6311981866818313, 18.161111060988794, 15.073974526268648, 32.05167426856555, 0.9044461324606061,8, 
A1.33, 0.18978772607811603, 0.6323644908254917, 74.84202843898585, 9.784229813508594, 82.38588522840958, 1.4450268751967756,1, 
A1.34, 0.1944229648383029, 0.633177683071145, 55.57680152929584, 20.952909564569936, 67.55924908754737, 1.3089446078916165,2, 
A1.35, 0.18499047160885704, 0.6342781201158024, 63.09407286401442, 4.115576470612211, 73.52157801387068, 1.3652859369317873,4, 
A1.36, 0.19191923385097764, 0.6354803237176831, 4.499658288255004, 3.3197159519373045, 12.64373746103281, 0.5815933676015255,1, 
A1.37, 0.1962080156484135, 0.6362393539563033, 24.771340766803025, 6.315581972364209, 39.420499593629394, 1.0016357160250995,4, 
A1.38, 0.19269510586816918, 0.6372874471494158, 70.4873787805198, 63.01878106330573, 79.15834169721114, 1.4164985349092598,4, 
A1.39, 0.19874121541155115, 0.6384530168901772, 22.11845773921976, 17.51382208065395, 36.55322306007876, 0.9649429939654285,1, 
A1.40, 0.191625572835191, 0.6395108839340632, 17.04983541166122, 15.127624064629622, 30.730472697551647, 0.8859160573281538,2, 
A1.41, 0.19287630698876296, 0.6403133815490526, 32.85363565252945, 24.60652770690774, 47.5858763121085, 1.0995535146844986,4, 
A1.42, 0.20216876746359108, 0.6414705689040034, 50.16162126920602, 13.45949962165593, 63.09624197265995, 1.265121313112843,7, 
A1.43, 0.20190180724910836, 0.642419222667309, 61.864149016755775, 41.62795668046985, 72.5629859508439, 1.356363802388624,6, 
A1.44, 0.20100599514542827, 0.643512987949567, 68.63268614069575, 33.307830687110176, 77.76361607656895, 1.4039818700742526,3, 
A1.45, 0.19594719383024017, 0.6444819605023767, 0.26039540592821264, 0.05406887537497922, 1.8916668793870983, 1.4039818700742526,3, 
A1.46, 0.1981688198004208, 0.6455928504022554, 28.058068189064855, 16.78909383890138, 42.83455831181088, 1.0436590274377227,5, 
A1.47, 0.20367404776415396, 0.6463629747302438, 62.77010310953548, 16.89432470897735, 73.26968851902016, 1.3629221189614174,8, 
A1.48, 0.20427848930989048, 0.647285343877659, 21.152307572048993, 18.265908257356568, 35.480872101268524, 0.9508521091277262,3, 
A1.49, 0.20349481028443067, 0.6485010362785668, 71.20650978171308, 67.3326287959586, 79.69582730483152, 1.4212574235146416,8, 
A1.50, 0.2071377980115258, 0.6493514745204356, 46.79601960865959, 29.704111898880896, 60.241400692809044, 1.2362772410149452,6, 
A1.51, 0.21099103795234467, 0.6505353453791594, 71.71568752318811, 32.90119630524861, 80.07529804434915, 1.4246228809882455,2, 
A1.52, 0.2078146482065455, 0.6514864548657386, 12.170292372236297, 8.265811192988595, 24.544628303944688, 0.7937601273326426,6, 
A1.53, 0.2099133865207538, 0.6524368963833082, 34.788196025409555, 20.870995446204986, 49.43604569597573, 1.120548047834498,9, 
A1.54, 0.20679420879160987, 0.6536080580358585, 65.90519042479785, 60.45091202649828, 75.68948165689004, 1.3851589902557762,7, 
A1.55, 0.21094818625237996, 0.6545888563211443, 67.14061748169262, 62.15833800408175, 76.63244349704314, 1.3937333130051324,10, 
A1.56, 0.21059861251853124, 0.6553807735337823, 62.531257104142405, 56.601503876886795, 73.08370556357761, 1.3611740790558848,10, 
A1.57, 0.21159505222920727, 0.6566696186801894, 18.97636909660182, 14.567747850895564, 33.00384451619729, 0.9175240443346315,1, 
A1.58, 0.2107807109026528, 0.6574717369095938, 20.77247343458386, 3.0181646112519456, 35.0548350363778, 0.9451858614846388,2, 
A1.59, 0.2168705114135068, 0.6587691578547837, 33.71290137445975, 10.416694978474524, 48.41202046927832, 1.108950046564411,2, 
A1.60, 0.2123430678163697, 0.6594610197394598, 29.084616932198067, 28.4863741954579, 43.87306937367832, 1.0560948279297764,4, 
A1.61, 0.21470064514664408, 0.6605595703925939, 36.459199338471414, 17.33586914623392, 51.00669751592806, 1.1380742914187043,5, 
A1.62, 0.21938683882033172, 0.6618141337269865, 64.95677427177479, 48.35561774119003, 74.96158410810942, 1.3784812256268357,8, 
A1.63, 0.21702454807087512, 0.662461792696287, 4.754963700772619, 4.680078981443494, 13.117586162154655, 0.591131058533598,6, 
A1.64, 0.22644215389413982, 0.6635832652910778, 14.64589532216973, 9.82400334939275, 27.769394389155895, 0.8429671815326566,5, 
A1.65, 0.22667277172704578, 0.6647242550765917, 35.92342636540914, 7.220112795436344, 50.505765731379896, 1.132499679106737,3, 
A1.66, 0.22114361903172028, 0.6655523429375869, 61.33682475998246, 10.328475029779776, 72.15005219083162, 1.3524537771446752,3, 
A1.67, 0.22656147085834427, 0.6665897706185958, 72.47333408290882, 61.67642336327801, 80.63828551282664, 1.4295670776999923,3, 
A1.68, 0.23243765035811662, 0.6675003077403731, 52.92437339440054, 38.19126534174057, 65.39224936164915, 1.2877790482592781,2, 
A1.69, 0.23119638587883048, 0.6685133431542658, 36.95573912746495, 5.737996109347089, 51.468761909815505, 1.1431678947948758,5, 
A1.70, 0.22455463997889466, 0.6696534180629092, 20.395948959639295, 5.729639387627174, 34.6299396755936, 0.9394986702975884,8, 
A1.71, 0.2344730733262273, 0.6708497392464677, 0.19541683615719452, 0.18359064920675983, 1.5621777421453713, 1.4039818700742526,2, 
A1.72, 0.22745825357798038, 0.6717791453383927, 18.636028275832377, 15.028023575924301, 32.60804027872166, 0.9120666573039058,10, 
A1.73, 0.22908920251593073, 0.6726950995387683, 51.94299069102344, 8.243679859684516, 64.58134609084482, 1.2797888834452256,9, 
A1.74, 0.22932567841323429, 0.6739315216660292, 33.98533075815641, 30.666044711946085, 48.672478233957186, 1.111876879313169,1, 
A1.75, 0.23900199196620522, 0.6749150485259904, 65.83550229113858, 15.097988439007212, 75.63611804149517, 1.3846178053866542,9, 
A1.76, 0.24525146344107088, 0.6758935057451392, 58.637255975588594, 13.001589801492964, 70.01722427138526, 1.3323545694274332,3, 
A1.77, 0.2383361742171954, 0.6766504348571537, 54.86615447078148, 25.452382236045295, 66.98210778583632, 1.303258101022532,3, 
A1.78, 0.24617376772571883, 0.6775896920195378, 24.092179530520184, 16.967250265510565, 38.696634152935914, 0.9924224948071255,2, 
A1.79, 0.2483767028351396, 0.6786823360187283, 47.870353544384216, 30.17408334429279, 61.159917145761135, 1.2455565593361253,7, 
A1.80, 0.23676302678871997, 0.6799556712829784, 44.307019343888484, 20.821721854064652, 58.08591271123674, 1.2139955839797867,3, 
A1.81, 0.24339847715062993, 0.6806631230835398, 8.239135808128829, 6.369689317637574, 18.92388228260792, 0.7003644991538357,3, 
A1.82, 0.24934420790426226, 0.6816842391364337, 26.147508516658572, 17.838234143698024, 40.867305794405716, 1.0195736708060252,7, 
A1.83, 0.24099871819072347, 0.6828480280190082, 59.288745983353486, 28.726116707079488, 70.53488660398276, 1.3372370671439744,4, 
A1.84, 0.24184668650230703, 0.6839753771955845, 57.229544598001006, 45.398682028584666, 68.89208408716274, 1.3216235155465206,7, 
A1.85, 0.24897088519465954, 0.6849664273508299, 44.528037988243376, 5.891887808497475, 58.27892133355263, 1.2159896743208558,8, 
A1.86, 0.24934813860407326, 0.6860508235798004, 59.64123703236396, 3.762165439891732, 70.81417945054247, 1.3398652015244839,3, 
A1.87, 0.25107539587031136, 0.6866860845837633, 2.364083906607478, 0.5698855299382621, 8.232487064868401, 0.4904562239243812,2, 
A1.88, 0.2523018554659063, 0.6877894027107794, 7.331789555107168, 2.3573793973818655, 17.507701238493343, 0.6750349466859616,5, 
A1.89, 0.2603492949113107, 0.68908675509146, 62.704274791158866, 15.715379371970485, 73.21845635857497, 1.362340030771687,1, 
A1.90, 0.2566931617649313, 0.6897751205968716, 72.6730756930551, 56.137808193229105, 80.78638255015072, 1.430814896343839,8, 
A1.91, 0.2645955898448548, 0.6907285822375323, 32.03576768474954, 28.573350255183552, 46.79282090528406, 1.090320277610792,9, 
A1.92, 0.2622016205525084, 0.6920540950471538, 3.3906613097463234, 3.2539700530887723, 10.469969342396134, 0.5365995767373232,9, 
A1.93, 0.2589260857836459, 0.6929239531003464, 10.288528657749897, 5.526517633453338, 21.944447428621697, 0.7518283295314534,1, 
A1.94, 0.25953089042861144, 0.6939070511680873, 61.159883678500016, 51.86759210084648, 72.01123113554895, 1.3510858016815934,8, 
A1.95, 0.25958983867643687, 0.6950330463218614, 44.16681942028385, 8.059343946015769, 57.96331549730049, 1.212686481948326,5, 
A1.96, 0.25928323750437965, 0.695923035366007, 63.63048637136387, 58.17493946867809, 73.93770461997812, 1.3689772231326218,6, 
A1.97, 0.2692750591209976, 0.6967764754152231, 59.071230172899035, 15.442523359358564, 70.36226567652245, 1.3355710333638653,2, 
A1.98, 0.2673050036900359, 0.6981101806277584, 66.14095659038585, 53.10039076698855, 75.86988965362208, 1.3866905674317405,10, 
A1.99, 0.2630253427463363, 0.6991386153711985, 27.870552674629547, 25.937111721362932, 42.64350142800063, 1.0412474937915415,2, 
A1.100, 0.26660841031134863, 0.699912284786645, 12.08695446251076, 1.3480062089754987, 24.432452415409326, 0.7919246859631498,5, 
A2.1, 0.2747753070865544, 0.6998998309847478, 64.4178335688027, 2.5612552707223926, 74.54637854527984, 1.3745734416466613,7, 
A2.2, 0.26736184262126295, 0.700960263318152, 19.274307879879068, 5.8494940506450375, 33.34839978325222, 0.9221519142855416,5, 
A2.3, 0.279280089908397, 0.7019959583960402, 48.258141465000776, 34.33271752814871, 61.48977018704966, 1.2488423890110718,9, 
A2.4, 0.2746387062819876, 0.7030110970344218, 8.923044022011348, 5.622847567536593, 19.95711825257759, 0.7183154806502321,3, 
A2.5, 0.278822323173986, 0.7040470267005995, 40.55663928667589, 18.766167714364194, 54.760043155956225, 1.1788584896300258,7, 
A2.6, 0.27178543777998665, 0.7052418292160332, 48.22157926433031, 32.243618695064555, 61.45870792985714, 1.2485208720860166,3, 
A2.7, 0.27211121751194745, 0.7058737746605731, 34.36208688836762, 7.802377873597643, 49.03153547967104, 1.115876065760656,4, 
A2.8, 0.2835143233710118, 0.7071538055471422, 19.17148491075119, 3.970053643769755, 33.229691641211886, 0.9205236720654656,5, 
A2.9, 0.2854462373510688, 0.7082522280811229, 68.34301262888687, 54.53251568683126, 77.54465887063641, 1.4018425649730624,4, 
A2.10, 0.27990504711135367, 0.7091574106812971, 14.26701363855013, 9.018866508092684, 27.28838662574528, 0.8357280393135876,10, 
A2.11, 0.2902162613753071, 0.7101931352244913, 50.43832481887109, 15.234484932443799, 63.328069346730096, 1.267273437819496,10, 
A2.12, 0.2786689218142281, 0.7112425694635964, 56.40060593373834, 26.921453785045827, 68.22522680899228, 1.315168252192281,8, 
A2.13, 0.28641088379677776, 0.7122171313094257, 2.1930509068475157, 0.36078247269354424, 7.830478222683263, 0.4827191876046948,9, 
A2.14, 0.29276787628705536, 0.7133247211493474, 54.40051376321995, 53.73592112696109, 66.60259443314776, 1.2994869680612207,3, 
A2.15, 0.2974782566555364, 0.7143060135446316, 19.691853222219247, 6.206478614743417, 33.82830267075516, 0.9286410502384653,6, 
A2.16, 0.29005595716078986, 0.7151560497215053, 51.75950534025797, 11.191218590299279, 64.42917297983094, 1.2781864404173349,6, 
A2.17, 0.2895471313003383, 0.716021441226035, 1.093699424328537, 0.8059718861812903, 4.924412980990258, 0.7657496790981914,4, 
A2.18, 0.29104090744068145, 0.7170220778021245, 42.53405520039744, 18.83476663319832, 56.52583752130868, 1.197583164959292,4, 
A2.19, 0.3038500568909534, 0.7182158805404275, 10.893707988055834, 1.6520006020961902, 22.79675172696205, 0.7657496790981914,8, 
A2.20, 0.2977953483204801, 0.7192419767243867, 54.861885729658034, 31.408773147083696, 66.9786364510386, 1.3031223914883676,2, 
A2.21, 0.3061299279644594, 0.7201534971742071, 39.36861384458373, 19.733582527098488, 53.685363696527176, 1.1672646870971466,2, 
A2.22, 0.2974490384283457, 0.7210435276972875, 38.35232980036919, 34.0937727002682, 52.757432085304245, 1.1571905573905539,9, 
A2.23, 0.30858404609455387, 0.7221646983152119, 24.128427661266137, 13.088228669467233, 38.73544050508949, 0.9928327131295678,2, 
A2.24, 0.29893842183144836, 0.7233087049036072, 59.09534823823332, 12.308019694433245, 70.38141797142828, 1.335687029461643,6, 
A2.25, 0.3108689239214081, 0.7241558920874511, 60.99620428872302, 31.953012646967963, 71.88269628062005, 1.3498082743020647,5, 
A2.26, 0.31263766169081914, 0.7253427400131008, 73.71286046638036, 51.49781986243121, 81.55513838313716, 1.4374953282299006,3, 
A2.27, 0.3096680650376463, 0.726390074151283, 45.543780124106156, 11.470211266732544, 59.16186658285288, 1.2250283505341009,1, 
A2.28, 0.30927809284108254, 0.727297369403704, 5.566929473620114, 3.854545583986205, 14.571344669287773, 0.61979623668317,9, 
A2.29, 0.3097681237815411, 0.7283672212198585, 5.7390881774640325, 4.350809759818142, 14.870232195045864, 0.6255863681372648,9, 
A2.30, 0.31759827179471, 0.729381937132461, 17.142830235612866, 13.89637594991541, 30.842116298570993, 0.8873473900038861,7, 
A2.31, 0.3089821138668335, 0.730465581257207, 38.605373087459455, 32.99200375041501, 52.98923552638619, 1.1596946494113782,7, 
A2.32, 0.30971459453658207, 0.7314782207969922, 10.09179020546513, 10.089261323812815, 21.663799487873302, 0.7471263447133372,5, 
A2.33, 0.31649275829919116, 0.7324744080947946, 0.4081778116097279, 0.14277008346953385, 2.552635173111102, 1.1596946494113782,3, 
A2.34, 0.3158557224475973, 0.7333667377769645, 36.48533881066743, 25.395466712126005, 51.03107800630644, 1.1381919026287932,1, 
A2.35, 0.33066811509492156, 0.7343848395711735, 25.290884559797554, 16.368874525336583, 39.969787372833316, 1.008332886598401,7, 
A2.36, 0.3208746338034965, 0.7354579360508684, 43.34166004864385, 11.196562952145587, 57.23910699121743, 1.2050353821158384,1, 
A2.37, 0.3298548040773298, 0.7364778156691558, 22.518226592634036, 5.41094164412971, 36.99235227415619, 0.9704738833054991,5, 
A2.38, 0.3337457069845274, 0.7375050789416956, 12.567692154857724, 4.910091705601072, 25.076072427099813, 0.8019398068949519,6, 
A2.39, 0.3230852797187475, 0.7383239900385979, 55.52300774875025, 50.35632758362271, 67.5156540026402, 1.3082708256009408,3, 
A2.40, 0.3279078914783476, 0.7392112084539442, 59.96571479740467, 38.571803549350285, 71.07079401425405, 1.3421514515003032,8, 
A2.41, 0.32432664821671237, 0.7405244202480732, 11.361921244984494, 2.946639551696215, 23.445365425713266, 0.7761837494240799,8, 
A2.42, 0.33361732923183435, 0.7412167807040353, 46.65114227280947, 7.504696149017891, 60.117006572168926, 1.2347973611964398,3, 
A2.43, 0.3431068771019972, 0.7425524264858132, 34.34310987856567, 11.025916596331271, 49.01348411902283, 1.115596672860147,3, 
A2.44, 0.338297501466602, 0.7434072867477897, 50.906454260283496, 35.08869172897926, 63.71930936755219, 1.2710881530649154,6, 
A2.45, 0.3315036210615373, 0.7444895524689038, 18.97902237223774, 5.957286506189671, 33.00692379859879, 0.9174171478572245,9, 
A2.46, 0.3413890341371408, 0.7453066034009274, 0.11056488763458994, 0.029435648437543458, 1.068646287104536, 1.1596946494113782,2, 
A2.47, 0.3408053904905943, 0.7465972758388285, 51.38005240550456, 28.452566252741132, 64.11389923860949, 1.2749942029425718,1, 
A2.48, 0.3454214119354745, 0.7474798424086231, 35.786427879160684, 15.431488255413093, 50.37728173563737, 1.1308953720638835,4, 
A2.49, 0.3462094671875573, 0.7485356789391568, 61.62750291225967, 18.562472612552188, 72.37782765705228, 1.3543734535389242,1, 
A2.50, 0.34111697158475884, 0.7493806895888018, 41.71249776297748, 18.070771078387814, 55.79560093491977, 1.1897925930654973,1, 
A2.51, 0.34729881892084746, 0.750686947728863, 68.04675732743745, 47.53830183019698, 77.32040498197891, 1.3997105325279988,5, 
A2.52, 0.3414408986477538, 0.7514055206974594, 16.28259698082262, 13.13689112509839, 29.80151054442981, 0.8724902100679655,6, 
A2.53, 0.3585765919474098, 0.7524314306360222, 10.303871606196752, 6.632946359708914, 21.966260338925657, 0.7521048611721485,5, 
A2.54, 0.3461666828774474, 0.7536564591741362, 68.27256355276194, 31.236009702285642, 77.4913637048557, 1.4012451420036671,1, 
A2.55, 0.3484937855798241, 0.7545826723374431, 28.076313941737894, 14.961928798875586, 42.853130903702684, 1.0436734373509144,1, 
A2.56, 0.34871339716052013, 0.7554485615586815, 65.67582237103129, 35.83029760148294, 75.51377426746804, 1.3832960033184056,1, 
A2.57, 0.364365289425185, 0.7566949410954563, 54.96899521785474, 24.67864947423449, 67.06578851098472, 1.3038769429401116,9, 
A2.58, 0.35295245767138206, 0.7574340164849128, 20.52841045599419, 10.177736059701193, 34.77971728638007, 0.9413469611376439,7, 
A2.59, 0.36369605066652316, 0.7585106392589193, 3.8159282631879785, 2.797741993625876, 11.328071206954174, 0.554431204872027,10, 
A2.60, 0.3685577735725234, 0.7596551141140747, 42.81455725289787, 22.294582567023774, 56.77408482388706, 1.2001021400619105,1, 
A2.61, 0.3691484106821564, 0.7604089883188785, 39.65685664389115, 4.364965574240292, 53.94709076141206, 1.1700034044754213,9, 
A2.62, 0.3698420709122168, 0.761666919483379, 1.7760337923403202, 1.3068526757037182, 6.803357943722853, 0.465862062778594,4, 
A2.63, 0.36664496070993996, 0.7627698421707086, 56.845751973014075, 42.86009195508883, 68.58374258387356, 1.3184819739542044,3, 
A2.64, 0.3755287051487177, 0.763780856893941, 54.06743560931033, 27.14247261285912, 66.3304617827907, 1.2967191354989336,8, 
A2.65, 0.3627322455664352, 0.7646513181006874, 57.72272663059059, 55.06688489448734, 69.28731423322978, 1.3251992729234938,7, 
A2.66, 0.37116511596995216, 0.765556505951918, 12.303238603129394, 5.300148805838479, 24.723055055083105, 0.7963894001486894,2, 
A2.67, 0.38242879433918764, 0.7666493847824564, 44.77132913064107, 29.79651634237866, 58.491016230535095, 1.2180063909011827,9, 
A2.68, 0.3772105444160632, 0.7675434450838968, 62.22683435521091, 55.20226152991353, 72.84632472380217, 1.358688414410115,9, 
A2.69, 0.3788691269019933, 0.7688557991597009, 24.36705749878546, 8.71128350910985, 38.990418752717765, 0.9959727943121526,4, 
A2.70, 0.3837666421638458, 0.7696505245994542, 20.209557539906527, 19.12042442823052, 34.41864053298909, 0.9364955022784253,3, 
A2.71, 0.3847819480343994, 0.7705816032445449, 51.9633771379231, 16.413119466899413, 64.59825030758716, 1.2797252551019143,7, 
A2.72, 0.3794258910979923, 0.7717379262091889, 7.677196076732484, 4.750706512820739, 18.053341443733416, 0.6847774702177614,3, 
A2.73, 0.3791263871360656, 0.772887989375913, 12.416853838609903, 11.000362126541802, 24.87502658051868, 0.7987542581703413,10, 
A2.74, 0.37705823187749193, 0.7739241811431217, 52.02438941529842, 14.644169689395664, 64.64880496929192, 1.2802160595052947,8, 
A2.75, 0.38422999556459175, 0.7745688494956585, 53.62689141062553, 28.6600173491019, 65.96966182411427, 1.2931754216784717,9, 
A2.76, 0.3816455441734669, 0.7757824302471965, 45.77649098038294, 31.61775050054565, 59.363227831968004, 1.2269898740724452,7, 
A2.77, 0.3826870298749548, 0.776861241197697, 55.96390310423124, 20.8110040815839, 67.87260311362498, 1.3116190618646109,5, 
A2.78, 0.38308397259164256, 0.7776128153684205, 9.97778452811467, 5.977539212221335, 21.50033645411725, 0.7443428115639603,9, 
A2.79, 0.40794573078072055, 0.7788691399258065, 50.734517494159945, 45.16441132160262, 63.57575696291461, 1.2695785919790197,6, 
A2.80, 0.3883354842077669, 0.7797774212795117, 49.5688544334994, 5.510747405527314, 62.59818846418366, 1.2598188579314036,1, 
A2.81, 0.3971722458933015, 0.7808315212919726, 9.763531255106933, 7.5102436796828735, 21.191439596171083, 0.7391752626887047,9, 
A2.82, 0.4007480019079599, 0.7817891064213406, 40.27947796909872, 36.19590465897894, 54.5102788172066, 1.1760137319024155,9, 
A2.83, 0.39998312465133956, 0.7829449326245546, 24.50691164401694, 15.471102428178154, 39.1394667398337, 0.9978276880877839,8, 
A2.84, 0.4027994910612568, 0.7838459938396435, 68.87441685074899, 56.90497689154369, 77.94611460341616, 1.4052613091624282,7, 
A2.85, 0.4018224434593217, 0.7850286340996859, 66.20023890682178, 26.998961628940123, 75.91522543468818, 1.3868819813670001,9, 
A2.86, 0.4065640649063708, 0.7857263555143764, 2.0509191213178375, 1.2248813907009912, 7.488385709958556, 0.47645055509617107,1, 
A2.87, 0.4129515773168721, 0.7868447556821281, 56.09674401516252, 15.323235158457027, 67.97996784591376, 1.3126281729598022,4, 
A2.88, 0.4102378754596576, 0.78774287304951, 13.001707110143887, 5.292470408272515, 25.650122086641467, 0.8107471000491345,8, 
A2.89, 0.4160657867324994, 0.7887609427501707, 17.066497858255314, 12.622524714108861, 30.750496090341468, 0.8859545250622376,2, 
A2.90, 0.41760005268905653, 0.7899294548854985, 8.681187104648325, 0.09539442421173572, 19.59484944922432, 0.7119407693697704,1, 
A2.91, 0.4264177075809774, 0.7911021810344671, 29.963249136965842, 11.113030968410767, 44.752275892257366, 1.06627504442908,4, 
A2.92, 0.42146798886249315, 0.7920234341484232, 41.54256636497734, 6.931298865836343, 55.64396508785969, 1.188090163980329,9, 
A2.93, 0.4160141444675539, 0.7927590968086132, 66.91852448785303, 50.19211125775492, 76.46336803628895, 1.3918457707507148,6, 
A2.94, 0.4259154320916755, 0.7941030435336404, 32.13871178063154, 20.38289793953696, 46.89301599589329, 1.0912701571231351,5, 
A2.95, 0.4186526220617218, 0.7948968135674519, 49.18632369227189, 0.9809344807901277, 62.27572076670593, 1.256548693227133,9, 
A2.96, 0.4278806994039912, 0.7960978461420077, 71.379234004628, 49.332280826836985, 79.82466636462185, 1.4220169406178167,9, 
A2.97, 0.4315924348064405, 0.7971475074627815, 13.770203309767478, 3.224307683105684, 26.65115854154072, 0.8260064022170057,2, 
A2.98, 0.429001216976759, 0.7978959864474416, 35.24989208169681, 13.559277388239762, 49.8724899515147, 1.1251484493737436,5, 
A2.99, 0.42716178046211867, 0.7990961238015709, 72.09924576449761, 65.60159904868209, 80.36056918039114, 1.4267620538513368,6, 
A2.100, 0.4360339940282721, 0.800149352800217, 16.080732454528107, 13.72842269119696, 29.55469012388639, 0.8688607569526627,3, 
A3.1, 0.4360143127858945, 0.800079292962918, 37.273782352151386, 0.20871477324175636, 51.763643310003594, 1.1461397167530372,8, 
A3.2, 0.451481185650405, 0.8011688645831586, 16.162747686452917, 10.487649360388444, 29.655095469184356, 0.8703051452114727,9, 
A3.3, 0.44212452075295117, 0.8019106960680196, 13.350977072432398, 6.295513338956722, 26.107456396220588, 0.8177369096326651,9, 
A3.4, 0.4360429670104698, 0.8030172278015776, 28.46190535760364, 6.2928093142125645, 43.24459552511737, 1.0482927623984897,4, 
A3.5, 0.44613461632058754, 0.8041929094509879, 25.035410756630107, 3.401712553521224, 39.700167894083336, 1.004832797252298,1, 
A3.6, 0.4516560526508415, 0.8049052167788917, 53.422032765097924, 22.368769027205644, 65.80155203615871, 1.2914609146843152,6, 
A3.7, 0.4527050807294567, 0.8062390001749343, 7.43620996641107, 5.756776480295415, 17.673543260724255, 0.6778903183907559,10, 
A3.8, 0.4612372391253756, 0.8071884005937691, 40.823876768755675, 5.868763583872668, 55.000338669763366, 1.1812034739889372,7, 
A3.9, 0.45074123383239145, 0.8082731695742692, 65.95922521661939, 0.905076034216599, 75.73086100566299, 1.3851425613431887,3, 
A3.10, 0.4505563168385255, 0.8090433532774417, 71.19849739564874, 50.24181348531898, 79.68986347680425, 1.4207850551524948,5, 
A3.11, 0.4476271526488734, 0.8099134235303396, 10.880905194859054, 6.653192352285856, 22.778889469520433, 0.7653285899312787,7, 
