Planet number, mass of planet, radii planet, period, first transit, a, dur, noise file
A4.2, 2.8944359585310226, 1.5110315078396142, 45.09940179167215, 10.681351794618184, 56.966859846943215, 2.0191550647214767,1, 
A4.3, 2.934387057156111, 1.5223170367617496, 49.13956514685523, 37.84364793489089, 60.32018248254168, 2.076960724180242,2, 
A4.4, 2.931513601359549, 1.5332242486000753, 20.998458702892194, 14.317100771565382, 34.22157961610558, 1.574299912159037,10, 
A4.5, 3.0338351045911116, 1.5444737076306352, 21.337510795777963, 11.682310288276229, 34.588971254382884, 1.5823908812814174,4, 
A4.6, 2.995913765953697, 1.5555747157982585, 43.093592350542814, 34.59070646633221, 55.26501115922707, 1.9890769066466394,1, 
A4.7, 2.989668583339765, 1.5667439869614395, 23.256798511410512, 9.284442813954794, 36.63321886453447, 1.6268087071165702,6, 
A4.8, 3.142870705866682, 1.577972881945739, 41.943030133396164, 29.89335642004025, 54.276901852110235, 1.9714195734231212,5, 
A4.9, 3.0900344777739135, 1.5888286179885058, 9.044718410188127, 1.117752177941866, 19.518144542214063, 1.2135081235029401,8, 
A4.10, 3.188283414199579, 1.600040569383732, 48.526885770394124, 20.945820416855828, 59.817759917611575, 2.0682100291648933,7, 
A5.1, 3.153699751978712, 1.5999187880865025, 24.789834966562452, 10.949217684949483, 38.225890309740784, 1.6606208958526516,9, 
A5.2, 3.192854443156857, 1.611224710899765, 0.26756199143251613, 0.22568968470271317, 1.8669161499486422, 0.9930050308358084,10, 
A5.3, 3.2058715282897157, 1.6222295611814301, 3.9238192107195897, 3.017631960767374, 11.185305840986464, 0.9930050308358084,8, 
A5.4, 3.398187150590179, 1.6331738471617758, 32.34358709177629, 8.914967267231528, 45.642286772215904, 1.8104599374845614,10, 
A5.5, 3.245060974136256, 1.6445496356734906, 67.23881080428409, 11.380882928590797, 74.34559370849381, 2.3031651186167106,7, 
A5.6, 3.449247578703054, 1.6554317707338597, 21.029202767167547, 19.248483008382642, 34.254988802570935, 1.5748132612537116,1, 
A5.7, 3.491072233247367, 1.6664850720110602, 65.73640713592681, 9.969205196712975, 73.2339762595984, 2.285958941646673,5, 
A5.8, 3.358254673814417, 1.6777239407208853, 63.68549895491916, 49.65618974623333, 71.70271970604813, 2.2621003143460556,9, 
A5.9, 3.451375552436887, 1.6889418803100726, 66.33122561509947, 5.982644877086007, 73.67508397771913, 2.292719194440319,3, 
A5.10, 3.528947874586125, 1.6999700710816075, 37.012939737388066, 24.3867562588228, 49.93568817029147, 1.8919290461833724,6, 
A6.1, 3.5414210015141676, 1.6999198726899878, 35.94711808066435, 7.213436710420328, 48.97239861982508, 1.8739154199756287,6, 
A6.2, 3.5162973218346902, 1.7109825338226636, 7.318097705891666, 3.156501514103051, 16.947570548621307, 1.1427206236406124,6, 
A6.3, 3.6221389785875218, 1.7223615355091555, 73.42430677950561, 16.19894950461924, 78.83793780000973, 2.371006815348675,8, 
A6.4, 3.6027996334887162, 1.733350675093958, 68.66996631637886, 68.66626632772773, 75.39685577089008, 2.319028942381673,9, 
A6.5, 3.7066494290318897, 1.7444414682820384, 71.85680333770259, 1.9981265267184936, 77.71186134207834, 2.354071149479324,9, 
A6.6, 3.745871130256484, 1.7555492548758092, 17.38064505515751, 17.25993193407299, 30.168426340919616, 1.4817830131726684,6, 
A6.7, 3.684741692189986, 1.7666741496629903, 16.527386062077166, 9.121503187822155, 29.17280277846006, 1.4583559401683328,5, 
A6.8, 3.7508211222318772, 1.7776241985549965, 6.582273581929241, 6.094736730506329, 15.791595741067471, 1.1105409491130123,4, 
A6.9, 3.8394527303212103, 1.7887585741073744, 60.19061328598672, 30.085278556211456, 69.05491718975149, 2.220017287720968,5, 
A6.10, 3.7800766393866563, 1.7998843576639396, 22.19704285101855, 18.545542837678187, 35.51175662679276, 1.6021212824347473,2, 
B1.1, 1.8957926824480553, 1.1998348755266597, 149.4383722595833, 58.03997401542308, 126.61431886346817, 3.0033857573919924,10, 
B1.2, 1.9777753452148759, 1.2109275800207537, 135.3967404429616, 62.90585947390637, 118.55327964130997, 2.9064413622853587,10, 
B1.3, 1.9812019513498487, 1.222388209881903, 130.3807076296276, 85.25666887528662, 115.60687372341435, 2.870171957231441,1, 
B1.4, 2.07413646871303, 1.2332880310896235, 97.37351898175164, 72.65131683231901, 95.16312850297122, 2.6050144215668647,7, 
B1.5, 2.0617386147279104, 1.2443377853130946, 139.57861326861928, 116.18047943402597, 120.98198782194854, 2.935859905744783,3, 
B1.6, 2.117845315799928, 1.2555915065616634, 148.7256621085861, 62.51486910958319, 126.21145027882913, 2.9984238128361578,1, 
B1.7, 2.179852215139777, 1.2665546493314395, 111.4031989415897, 92.5505515070054, 104.09741534048635, 2.7239234454532055,3, 
B1.8, 2.11918591435735, 1.277795816588999, 110.90423463721766, 101.25351283733673, 103.78634941959527, 2.7198317396346745,5, 
B1.9, 2.1596219047674485, 1.2890449180452686, 143.7340969655898, 79.52097826617883, 123.37145913656904, 2.964475286961473,6, 
B1.10, 2.298315464844621, 1.2999763361252603, 120.68838336441273, 73.28600460481185, 109.80409260774277, 2.7972038851781345,6, 
B2.1, 2.2046379907541254, 1.299843480716763, 115.02529182271323, 75.20719912293922, 106.34173538395484, 2.7529118173141414,10, 
B2.2, 2.209378692615926, 1.3110853806162557, 97.97244423510475, 51.52497613014242, 95.55295988568206, 2.610085763591231,7, 
B2.3, 2.2905086745851935, 1.3223866519837084, 76.0169010833762, 61.73349292132839, 80.68292830247472, 2.3995110019650348,9, 
B2.4, 2.315353115303118, 1.3332442111032459, 86.01945647572549, 25.83072546983459, 87.61383346634159, 2.499794432029622,7, 
B2.5, 2.3770751448309997, 1.344325110071548, 92.21097255062392, 77.4742780313145, 91.76913621637227, 2.5580389259265086,2, 
B2.6, 2.428208770484425, 1.355709287623634, 126.47922828234942, 110.60326154178948, 113.28899699581217, 2.8409106001103313,2, 
B2.7, 2.4729796368044767, 1.3665759809654012, 123.89120065642032, 42.067608997600225, 111.73826343901295, 2.821430197854655,10, 
B2.8, 2.4384306259222535, 1.377736662329009, 102.24989304065357, 37.65730927431899, 98.314333412091, 2.647156308115423,5, 
B2.9, 2.4878520228115315, 1.3888961106843263, 109.24571387260272, 50.911830997876784, 102.74906682874378, 2.705913918330649,7, 
B2.10, 2.6148543074606962, 1.3999330660979776, 121.16213906332094, 53.25567971942874, 110.09128686199548, 2.8005240270052436,7, 
B3.1, 2.5217039088657436, 1.3999527922756558, 126.74500823770647, 115.17100751882944, 113.44765841001647, 2.8427478750619932,10, 
B3.2, 2.5630045930996492, 1.411042655269917, 98.649369532934, 68.19287110511922, 95.99262127055776, 2.6157540683116505,10, 
B3.3, 2.675348932296091, 1.4222417455589877, 86.74759158050576, 24.754876975116755, 88.10758533327694, 2.506531751432596,2, 
B3.4, 2.6896630371721133, 1.4333746000507481, 125.88646169606227, 34.789474769586015, 112.93477861704002, 2.8362267315941234,5, 
B3.5, 2.6013202902566666, 1.4443296908775185, 138.5343006551584, 30.671237793950706, 120.37783636693156, 2.9278674404106844,9, 
B3.6, 2.728368053714819, 1.4554550626429674, 120.8715907007828, 9.953959430294871, 109.91522646921936, 2.7981128614874407,4, 
B3.7, 2.7234337846150454, 1.4666681834280924, 95.53076237339147, 20.07057745184097, 93.9587422636769, 2.587859970339566,6, 
B3.8, 2.7312875714530342, 1.4777322611320285, 78.7481080456394, 7.489915161331311, 82.60413492239051, 2.4272926084824924,6, 
B3.9, 2.791304708465173, 1.4889416323127675, 129.34269027438776, 9.716130293335079, 114.99253542585745, 2.861681273024617,4, 
B3.10, 2.7827808856090765, 1.5001679899317906, 84.0759923926416, 11.42919936498777, 86.28918919422527, 2.4804545322445315,10, 
B4.1, 2.8296786569246475, 1.5000249727372543, 85.23386286848788, 68.69083573832388, 87.07961850944332, 2.491724983015702,3, 
B4.2, 2.970659719664888, 1.5112947947446838, 140.91269623950825, 88.06313955228798, 121.7517475564236, 2.944252001284337,4, 
B4.3, 2.977364377970338, 1.5221244548247606, 135.47379721742573, 95.93938973807157, 118.5983531959356, 2.905949998443498,3, 
B4.4, 2.953858141207473, 1.5333714652193944, 140.00757468433645, 126.69917793111206, 121.22982251751701, 2.9378783333259233,1, 
B4.5, 3.022388218059084, 1.5443600159747841, 102.97945929466295, 1.1728776279167425, 98.78148337448552, 2.6529003717049853,1, 
B4.6, 3.0011610183883666, 1.5556294667598611, 128.67304077122682, 14.388211862006221, 114.5953091825751, 2.856530812291934,7, 
B4.7, 3.030622843800009, 1.566557541719611, 123.7268104637736, 113.37924289110245, 111.63944959657422, 2.81953699636375,6, 
B4.8, 3.125991048624613, 1.577763664934533, 129.48513390265583, 50.112556178083075, 115.07697817709315, 2.862435189858464,6, 
B4.9, 3.065357029224488, 1.588934163688785, 135.99687435032982, 49.53318409917603, 118.90344529566859, 2.909450477136336,5, 
B4.10, 3.1056210513828684, 1.6001123446422205, 104.53143612560044, 5.582336115767118, 99.7714873340816, 2.6659324131609963,2, 
B5.1, 3.200009105738563, 1.599811708668413, 114.92245163950146, 107.19430772530077, 106.27842837610982, 2.7511437931763045,1, 
B5.2, 3.2400486007104714, 1.6111763421943206, 122.5705271119362, 66.8623574918739, 110.94283312179287, 2.810611965431642,6, 
B5.3, 3.191266942870476, 1.6221926475392228, 145.87551003320124, 81.94782012014339, 124.59390298615857, 2.977942158740189,3, 
B5.4, 3.3781513133752723, 1.6333647586468298, 104.61636600839327, 9.406566785466492, 99.82554401104481, 2.666548622975732,7, 
B5.5, 3.399966222255636, 1.6444258021557951, 142.68478575645594, 95.6304930898013, 122.77041341275603, 2.956054560095026,8, 
B5.6, 3.423837238235259, 1.6557411267094164, 96.81308413128181, 28.2343958810388, 94.79774036184938, 2.5987657894486076,5, 
B5.7, 3.3866347729301762, 1.666837898278721, 85.14147572578952, 51.40281934307329, 87.01672169157332, 2.4903505255741782,1, 
B5.8, 3.507906697732904, 1.677784105048878, 108.64937776045943, 53.44815559614078, 102.37489610786999, 2.700102673626756,4, 
B5.9, 3.4603711336426524, 1.6889552086939816, 103.06934766660922, 28.39692695610773, 98.83899323240284, 2.6532267259409865,3, 
B5.10, 3.4697686201160414, 1.7001327839045293, 126.01286499308168, 35.65422053579661, 113.010437253419, 2.836301477262129,10, 
B6.1, 3.5446526780327487, 1.7001010461476844, 75.82234566223636, 22.12474596573725, 80.54528737186696, 2.396431599822236,4, 
B6.2, 3.6300579740296572, 1.7112446497353744, 81.01897803240709, 80.45466319654606, 84.18470526460263, 2.4496010882859496,3, 
B6.3, 3.603331942949037, 1.7220480722875224, 78.14463422992692, 52.468163803223035, 82.18163694428245, 2.4204333193444434,5, 
B6.4, 3.5956912529494645, 1.733472702702457, 119.69236453547411, 38.27118939990953, 109.19924627476998, 2.788123378292365,9, 
B6.5, 3.588544382650178, 1.744572082801359, 139.1943735470963, 34.65270778487159, 120.76000647959694, 2.931483170012872,3, 
B6.6, 3.637335869587752, 1.75548820715788, 85.86695742244272, 5.765497096240176, 87.51034732700391, 2.4971090620729326,6, 
B6.7, 3.768273304035861, 1.766632105711285, 125.7891437999861, 125.00248021172251, 112.8766673552183, 2.8344103330171944,9, 
B6.8, 3.8815732205928124, 1.7779218791769407, 124.9091591804076, 28.322706242415148, 112.34962698100226, 2.8277705985432453,1, 
B6.9, 3.7882689090723742, 1.7887295999879949, 122.08929290909666, 91.45058471378508, 110.65230469459914, 2.806367793878245,10, 
B6.10, 3.950782244692359, 1.799986414766751, 147.66623459868524, 25.500170472136176, 125.61155830046754, 2.989432589182639,4, 
C1.1, 1.857016595179248, 1.2000325124965359, 190.47239976356644, 34.445781199945245, 148.8433465169334, 3.255775813302227,7, 
C1.2, 1.8792675232057838, 1.2110286178571992, 224.7963969058174, 114.66586006652084, 166.2267685018476, 3.440276573753882,8, 
C1.3, 1.9804876912824667, 1.2221666198245402, 194.25374231818526, 111.26754311140932, 150.80683672250373, 3.2770554764794406,7, 
C1.4, 2.0177275306419187, 1.2335282398761853, 152.31833315105627, 86.37738447130027, 128.23588297224015, 3.0223890361940358,8, 
C1.5, 2.0856759635240048, 1.2445295613825786, 191.67743675322356, 62.69964483055219, 149.47049303911635, 3.2624470187858328,4, 
C1.6, 2.11855282113001, 1.255417660977218, 192.67480002741368, 170.50367183151164, 149.9885458729095, 3.268044106153819,5, 
C1.7, 2.2092367961981036, 1.2665104957561624, 164.16649506447538, 126.40721540764793, 134.8024751515556, 3.098497852273547,1, 
C1.8, 2.1552818598574204, 1.27761664438299, 199.8640085186745, 17.383345448536545, 153.6967056250558, 3.308036185836529,3, 
C1.9, 2.1674579659325266, 1.288777152348648, 167.54022065852402, 29.285694961501022, 136.64305280901547, 3.1194508626669015,1, 
C1.10, 2.176696714989395, 1.300021340662095, 197.9003158515173, 60.568120863142624, 152.68832434733795, 3.2971014214542307,3, 
C2.1, 2.2902291822334124, 1.3000124574322334, 164.7662795147934, 27.23733477534432, 135.13061960256715, 3.1021384135129737,6, 
C2.2, 2.2139241544367043, 1.3110999161569055, 222.84566025093324, 57.54162786341013, 165.26376328906676, 3.429917028334896,8, 
C2.3, 2.374398834649852, 1.3222251614445881, 161.00185551727574, 20.428470589964277, 133.06448640977223, 3.078308824448786,8, 
C2.4, 2.360123307102834, 1.3331913939820956, 176.39835758447623, 127.57469641244744, 141.41796851547554, 3.1732037970591183,7, 
C2.5, 2.304777393404648, 1.3444629068714364, 195.98435932922456, 77.67782365337497, 151.70124981501002, 3.2862783600610808,7, 
C2.6, 2.361290212820847, 1.3557411709198086, 165.92583532765602, 143.3840307641045, 135.76388119918494, 3.1091826288536604,10, 
C2.7, 2.387081542539459, 1.3667370617039152, 219.6447677577302, 106.35421412998126, 163.6774387730359, 3.413223196588993,5, 
C2.8, 2.4657780850649162, 1.3778211757412617, 164.84029843677754, 148.2122729025406, 135.1711063864735, 3.102324263992582,9, 
C2.9, 2.49453799003745, 1.388691924881423, 173.61937164853302, 103.17648342646342, 139.92878745207418, 3.156286517031196,8, 
C2.10, 2.582001724360695, 1.400183822151016, 152.65066465809667, 78.43033061568299, 128.42239991428593, 3.0239998805795847,8, 
C3.1, 2.6077405146549313, 1.3999346954587388, 157.5819044593678, 0.2533000861864428, 131.1734338432057, 3.056136725671076,2, 
C3.2, 2.6476635693712107, 1.411110253280483, 173.53391366333653, 87.13066985573771, 139.8828845970491, 3.15568810426668,9, 
C3.3, 2.5473008307042155, 1.4221788743907193, 150.51310590636587, 36.475567125001774, 127.22071966482227, 3.0097795302216968,6, 
C3.4, 2.6148146980220734, 1.433393946887597, 217.12658985800914, 171.55764567212157, 162.42404971676032, 3.399889335310832,4, 
C3.5, 2.6481756320629173, 1.4443553838908854, 173.5745984995661, 35.02193346222824, 139.9047473944429, 3.1558137346626616,6, 
C3.6, 2.724456836051267, 1.4553830380031951, 167.1790453313462, 94.06133266704195, 136.4466654205861, 3.1166153042592026,1, 
C3.7, 2.6746813472169553, 1.4667445163227293, 199.36913481518144, 130.086061829222, 153.44295882165534, 3.3045898821040196,8, 
C3.8, 2.807364532430238, 1.4779733957802945, 175.8154930724201, 109.30963836626312, 141.10632813474987, 3.1691845337299633,10, 
C3.9, 2.775515642984994, 1.488875803882628, 167.55288181011338, 28.425868018702616, 136.65000503794906, 3.1188112871403177,8, 
C3.10, 2.882403311753491, 1.5000173134821295, 219.00751696948788, 98.05798337699795, 163.36076924420038, 3.4094014968094193,2, 
C4.1, 2.9315191970052927, 1.5001380631609076, 184.6435041481539, 175.26318413151174, 145.791138947847, 3.2211728928925902,4, 
C4.2, 2.9325358677111515, 1.511241779581107, 156.34594037846537, 57.77294198032368, 130.4866793969404, 3.047755299383306,10, 
C4.3, 2.9557774596541004, 1.5220586429610512, 174.76191585559366, 130.86293869937313, 140.54205940395053, 3.1626945610692068,9, 
C4.4, 2.965719564527361, 1.5333395541802384, 187.85127007008256, 82.79343789721688, 147.47482031914225, 3.23955903313701,2, 
C4.5, 3.069439049840243, 1.5445066244573205, 169.9322864260395, 44.25924459798888, 137.94069911500534, 3.133271104032003,1, 
C4.6, 3.0773453157133606, 1.5554031744182633, 203.70795678630947, 127.28353695875697, 155.6612404081837, 3.3280080172543087,1, 
C4.7, 3.0635550266444396, 1.566685849289235, 183.29189701129624, 8.905546327020938, 145.07881428095328, 3.213063931577361,2, 
C4.8, 3.124095298892379, 1.5776266348928845, 177.95022023054568, 111.06462286014496, 142.24626163434107, 3.1815675831406787,6, 
C4.9, 3.189138248637065, 1.5890579598646435, 215.9287864405032, 191.14818841967332, 161.82622160759516, 3.393028188929071,2, 
C4.10, 3.20892931912863, 1.6001320042703595, 209.42079842761248, 13.874487492629202, 158.55809253454132, 3.358605928193781,4, 
C5.1, 3.207980007424813, 1.5998303460221748, 213.41129986018427, 97.42973295428828, 160.56595951611706, 3.3797701273642082,2, 
C5.2, 3.2309278556976935, 1.6111581305503664, 179.95087835015866, 117.09249238175244, 143.3104501861397, 3.1932983344066646,4, 
C5.3, 3.2739111138827512, 1.6221727150286964, 198.20291679806408, 175.35711556912202, 152.8440684280108, 3.2975555977581767,1, 
C5.4, 3.3516918074878133, 1.6334153830783529, 169.98706722610655, 130.50250155972924, 137.97037461778172, 3.1332864321683966,1, 
C5.5, 3.3955128885670702, 1.6445446050095678, 164.6748584947105, 105.51045870815473, 135.08075239763917, 3.1003366113160835,9, 
C5.6, 3.3412700630622147, 1.6556373205506618, 159.50953439324655, 98.45906990795123, 132.2410687884027, 3.0676145824528174,5, 
C5.7, 3.320689515959895, 1.6668399477022469, 154.0305271217049, 153.35680837361622, 129.1952201006938, 3.032130504135564,7, 
C5.8, 3.5587692176851284, 1.6779736812335924, 197.2550336537252, 57.8491632302869, 152.35640841766553, 3.2920884354976563,6, 
C5.9, 3.518202195047774, 1.6887144443597462, 171.04405286138172, 151.4224316300963, 138.54173892133682, 3.139553077469995,1, 
C5.10, 3.5985478222238423, 1.69991006924246, 186.0466376115608, 160.51706587900162, 146.52887920071026, 3.228553195305026,1, 
C6.1, 3.631688580208265, 1.6998158936760648, 211.38443415432025, 147.70080271598604, 159.54775281955162, 3.368666338183426,4, 
C6.2, 3.57737857919516, 1.711121849571654, 186.9909976001856, 23.337274782528706, 147.02430514595397, 3.2339542542973603,10, 
C6.3, 3.688066999187164, 1.7222807148543047, 198.80085081791873, 18.089312614887113, 153.15136376687047, 3.3004818035000265,3, 
C6.4, 3.744354562415227, 1.733363614631259, 216.39796613431656, 157.62795414994957, 162.06062609820458, 3.394916011221675,2, 
C6.5, 3.6972016249843604, 1.7446173651500503, 173.7895306578926, 6.853857931068931, 140.02033727193577, 3.1560221084606837,4, 
C6.6, 3.700620256884592, 1.755746713315366, 204.5777231905702, 184.5413284750246, 156.104087270657, 3.3319614471034282,5, 
C6.7, 3.6706874134711143, 1.7667770616260254, 199.6552925261215, 14.50719750341235, 153.58987530516947, 3.305026168471514,9, 
C6.8, 3.7292231274655427, 1.77788396546302, 224.50976763008407, 169.5768115516606, 166.0856909209523, 3.436574582915578,5, 
C6.9, 3.8555259221654117, 1.788700169001637, 208.60812802611605, 21.962256897051507, 158.14771432082907, 3.353535489830361,9, 
C6.10, 3.8209281385169, 1.8001245878051113, 190.5966560397393, 54.414397494768814, 148.90831219513652, 3.2542348178363123,7, 
D1.1, 1.8801101817929065, 1.200000990109266, 260.10995494775216, 75.3629536880644, 183.2086808570443, 3.6115346888935873,9, 
D1.2, 1.9268027465789568, 1.2112275752012553, 245.95879152441333, 211.01017524124916, 176.50200728341196, 3.544856403146589,6, 
D1.3, 1.9861968915959336, 1.22227756334063, 274.64386164987, 227.75618006532383, 189.97131728548723, 3.677409494477838,6, 
D1.4, 2.024306058939552, 1.2334787366088864, 227.12520388888632, 30.99846054680574, 167.37284691651794, 3.4520082944556876,1, 
D1.5, 2.107131048899604, 1.2443122210670432, 241.64132748145119, 8.611563028658125, 174.43044468078338, 3.523886700112593,8, 
D1.6, 2.052345967915418, 1.2554512426179594, 267.7485105309949, 105.38392360691095, 186.77819274072064, 3.6462707984637004,7, 
D1.7, 2.104002717550138, 1.266760624358684, 299.7003439891994, 167.47922896989965, 201.35680238389466, 3.7856880549777197,3, 
D1.8, 2.2187253243445957, 1.277670147087902, 234.84001179329576, 41.751690703281746, 171.1418601771619, 3.490423606896824,10, 
D1.9, 2.1627610874900394, 1.2889718916817399, 271.01000717630626, 44.63181651969121, 188.29193461393962, 3.660857403484913,1, 
D1.10, 2.231210655142193, 1.3001106764249881, 264.98742937753093, 4.939002129039565, 185.4919378281917, 3.6335225123949955,8, 
D2.1, 2.242410035726346, 1.2998811280154767, 238.03335517538673, 92.78782230890735, 172.68982113635863, 3.506061140003448,7, 
D2.2, 2.299946127558012, 1.3111264779749616, 276.9010868481838, 162.72230865912482, 191.01082848884124, 3.687068029075115,1, 
D2.3, 2.2904955515689385, 1.3221908452839188, 264.7698289169677, 138.47693165467544, 185.39038565632106, 3.632436704756103,5, 
D2.4, 2.3929211338308507, 1.3332830976820376, 286.74698618549996, 266.88581779667714, 195.51233199397979, 3.7301163427473485,10, 
D2.5, 2.3636017166409853, 1.3444343461686648, 252.08640384369298, 103.6880436468324, 179.42151493259328, 3.5734663091224115,2, 
D2.6, 2.361556764010276, 1.3554183379171927, 240.27583425279198, 206.10959656454287, 173.77273341347487, 3.5167967491279546,6, 
D2.7, 2.389242765959893, 1.3667923719253292, 234.72544609472197, 220.9749505553185, 171.08621903165374, 3.4894994429347577,3, 
D2.8, 2.52607582981487, 1.377648910229605, 293.9375770529311, 68.24828698755356, 198.76734430788707, 3.7608127848993083,1, 
D2.9, 2.5094767190710163, 1.3890091319487432, 279.352533542572, 105.84649659428007, 192.13656950769524, 3.6975731871445223,9, 
D2.10, 2.600741195459992, 1.400091674526653, 277.6007322119549, 9.475274060145605, 191.33249145099546, 3.689789669386564,9, 
D3.1, 2.6050686459064214, 1.3999723143065224, 236.36969915115316, 54.75212218943849, 171.88429283240532, 3.4974829204844484,3, 
D3.2, 2.603204380970639, 1.4111850877919583, 274.70570262130195, 46.41302309849327, 189.99992934369467, 3.676886434397227,8, 
D3.3, 2.6623809955557474, 1.4223923525055733, 245.86135192421136, 215.93721608648735, 176.45549505706202, 3.5435281942760697,2, 
D3.4, 2.6988934799251707, 1.4332794667973534, 251.7920328731823, 110.49447491376942, 179.28185878650032, 3.5717115805741133,3, 
D3.5, 2.7540238563709436, 1.4445342877992133, 245.6326487146124, 46.081938645861136, 176.34606398236014, 3.542340351944872,6, 
D3.6, 2.6606273582939988, 1.4554106434917515, 280.5239135970048, 160.36653732962222, 192.67332964977345, 3.7024457405835265,8, 
D3.7, 2.7107506010994125, 1.4667332210904644, 231.13484020221034, 3.4184955132063934, 169.33704246305982, 3.4712421570454555,7, 
D3.8, 2.795232361406378, 1.477689567429563, 228.27857674129822, 57.078092866371044, 167.9391027769732, 3.4568619109574463,7, 
D3.9, 2.747009442670134, 1.4889313997402105, 298.7304171025571, 117.51433840728149, 200.9222367039868, 3.780638399200895,1, 
D3.10, 2.885808431136262, 1.4998850941391162, 299.6643492291621, 204.35190370321664, 201.34080888919416, 3.784522016208228,3, 
D4.1, 2.8247414530726505, 1.5000202079193212, 241.1585735178665, 14.918481386801837, 174.1981503064575, 3.52050667498819,4, 
D4.2, 2.962239398992043, 1.5111069063906946, 290.6160728534802, 194.87174877029105, 197.2671955726399, 3.746033803043646,10, 
D4.3, 2.92068304804025, 1.522250609649307, 227.03738478596716, 104.21695174908191, 167.329823478803, 3.4504180309416714,5, 
D4.4, 2.994815680874537, 1.533207078455522, 251.21573344479987, 171.79138454321523, 179.00823860392313, 3.5685780894540686,6, 
